"Data","Último","Abertura","Máxima","Mínima","Var%"
"06.03.2012","1,7584","1,7394","1,7657","1,7390","1,09%"
"05.03.2012","1,7394","1,7299","1,7416","1,7247","0,48%"
"02.03.2012","1,7311","1,7140","1,7364","1,7140","1,01%"
"01.03.2012","1,7138","1,7174","1,7291","1,7098","-0,21%"
"29.02.2012","1,7174","1,6957","1,7277","1,6867","1,32%"
"28.02.2012","1,6950","1,7081","1,7097","1,6933","-0,74%"
"27.02.2012","1,7077","1,7092","1,7163","1,7022","-0,10%"
"24.02.2012","1,7094","1,7147","1,7147","1,7006","-0,25%"
"23.02.2012","1,7137","1,7053","1,7155","1,6960","0,43%"
"22.02.2012","1,7064","1,7127","1,7161","1,7033","-0,65%"
"21.02.2012","1,7175","1,7176","1,7176","1,7175","-0,02%"
"20.02.2012","1,7178","1,7178","1,7178","1,7178","0,16%"
"17.02.2012","1,7150","1,7165","1,7178","1,7095","-0,09%"
"16.02.2012","1,7165","1,7287","1,7380","1,7125","-0,72%"
"15.02.2012","1,7289","1,7239","1,7290","1,7127","0,45%"
"14.02.2012","1,7211","1,7161","1,7277","1,7121","0,27%"
"13.02.2012","1,7165","1,7225","1,7232","1,7095","-0,25%"
"10.02.2012","1,7208","1,7163","1,7317","1,7163","0,26%"
"09.02.2012","1,7163","1,7216","1,7270","1,7159","-0,30%"
"08.02.2012","1,7214","1,7260","1,7260","1,7138","-0,27%"
"07.02.2012","1,7260","1,7266","1,7327","1,7180","-0,03%"
"06.02.2012","1,7266","1,7184","1,7350","1,7119","0,61%"
"03.02.2012","1,7161","1,7184","1,7286","1,7131","-0,20%"
"02.02.2012","1,7195","1,7342","1,7382","1,7182","-0,85%"
"01.02.2012","1,7342","1,7494","1,7494","1,7285","-0,74%"
"31.01.2012","1,7472","1,7485","1,7543","1,7339","-0,16%"
"30.01.2012","1,7500","1,7462","1,7574","1,7460","0,73%"
"27.01.2012","1,7374","1,7502","1,7510","1,7353","-0,75%"
"26.01.2012","1,7505","1,7603","1,7612","1,7317","-0,57%"
"25.01.2012","1,7605","1,7585","1,7635","1,7568","0,11%"
"24.01.2012","1,7585","1,7568","1,7695","1,7506","0,19%"
"23.01.2012","1,7552","1,7560","1,7600","1,7485","0,02%"
"20.01.2012","1,7548","1,7673","1,7728","1,7547","-0,61%"
"19.01.2012","1,7655","1,7667","1,7755","1,7574","0,03%"
"18.01.2012","1,7649","1,7875","1,7883","1,7612","-1,29%"
"17.01.2012","1,7880","1,7872","1,7888","1,7668","0,12%"
"16.01.2012","1,7859","1,7862","1,7893","1,7805","0,06%"
"13.01.2012","1,7849","1,7789","1,8083","1,7684","0,39%"
"12.01.2012","1,7780","1,8030","1,8043","1,7744","-1,39%"
"11.01.2012","1,8030","1,7998","1,8124","1,7966","0,19%"
"10.01.2012","1,7995","1,8322","1,8322","1,7942","-1,82%"
"09.01.2012","1,8329","1,8561","1,8567","1,8302","-1,35%"
"06.01.2012","1,8579","1,8437","1,8584","1,8363","0,77%"
"05.01.2012","1,8437","1,8311","1,8489","1,8300","0,62%"
"04.01.2012","1,8323","1,8299","1,8364","1,8195","0,10%"
"03.01.2012","1,8304","1,8725","1,8728","1,8286","-2,16%"
"02.01.2012","1,8708","1,8657","1,8746","1,8542","0,41%"
"30.12.2011","1,8632","1,8657","1,8662","1,8632","-0,13%"
"29.12.2011","1,8657","1,8740","1,8879","1,8642","-0,44%"
"28.12.2011","1,8740","1,8590","1,8880","1,8553","0,68%"
"27.12.2011","1,8613","1,8556","1,8638","1,8533","0,30%"
"26.12.2011","1,8558","1,8575","1,8612","1,8512","-0,05%"
"23.12.2011","1,8567","1,8552","1,8628","1,8468","0,03%"
"22.12.2011","1,8562","1,8602","1,8650","1,8490","-0,24%"
"21.12.2011","1,8607","1,8450","1,8625","1,8406","0,85%"
"20.12.2011","1,8450","1,8681","1,8681","1,8368","-1,27%"
"19.12.2011","1,8687","1,8509","1,8718","1,8509","0,90%"
"16.12.2011","1,8520","1,8599","1,8639","1,8400","-0,44%"
"15.12.2011","1,8602","1,8794","1,8829","1,8525","-1,04%"
"14.12.2011","1,8798","1,8650","1,8848","1,8620","0,81%"
"13.12.2011","1,8647","1,8439","1,8697","1,8335","1,13%"
"12.12.2011","1,8439","1,7979","1,8480","1,7972","2,56%"
"09.12.2011","1,7979","1,8250","1,8250","1,7965","-1,32%"
"08.12.2011","1,8220","1,7985","1,8272","1,7815","1,27%"
"07.12.2011","1,7992","1,7915","1,8038","1,7860","0,43%"
"06.12.2011","1,7915","1,7857","1,7998","1,7760","0,32%"
"05.12.2011","1,7857","1,7909","1,7943","1,7755","-0,31%"
"02.12.2011","1,7912","1,7990","1,8026","1,7770","-0,49%"
"01.12.2011","1,8000","1,8088","1,8105","1,7820","-0,46%"
"30.11.2011","1,8083","1,8465","1,8480","1,7945","-1,99%"
"29.11.2011","1,8450","1,8545","1,8545","1,8330","-0,50%"
"28.11.2011","1,8542","1,8619","1,8714","1,8483","-2,00%"
"25.11.2011","1,8920","1,8959","1,9145","1,8740","-0,32%"
"24.11.2011","1,8981","1,8673","1,9043","1,8486","1,65%"
"23.11.2011","1,8672","1,8184","1,8746","1,8174","2,68%"
"22.11.2011","1,8184","1,8070","1,8298","1,7973","0,57%"
"21.11.2011","1,8081","1,8042","1,8200","1,8003","1,24%"
"18.11.2011","1,7860","1,7780","1,7908","1,7649","0,42%"
"17.11.2011","1,7785","1,7697","1,7890","1,7641","0,50%"
"16.11.2011","1,7697","1,7683","1,7860","1,7652","-0,14%"
"15.11.2011","1,7721","1,7679","1,7725","1,7679","0,28%"
"14.11.2011","1,7671","1,7459","1,7725","1,7446","1,42%"
"11.11.2011","1,7424","1,7614","1,7650","1,7414","-1,08%"
"10.11.2011","1,7614","1,7795","1,7835","1,7540","-1,02%"
"09.11.2011","1,7795","1,7321","1,7835","1,7321","2,72%"
"08.11.2011","1,7323","1,7462","1,7530","1,7320","-0,81%"
"07.11.2011","1,7464","1,7528","1,7640","1,7425","-0,35%"
"04.11.2011","1,7525","1,7348","1,7615","1,7257","0,91%"
"03.11.2011","1,7367","1,7313","1,7460","1,7130","0,04%"
"02.11.2011","1,7360","1,7172","1,7625","1,7170","-0,52%"
"01.11.2011","1,7450","1,7173","1,7626","1,7171","1,62%"
"31.10.2011","1,7172","1,6725","1,7190","1,6725","2,67%"
"28.10.2011","1,6725","1,7095","1,7147","1,6711","-2,16%"
"27.10.2011","1,7095","1,7584","1,7411","1,6998","-2,78%"
"26.10.2011","1,7584","1,7660","1,7718","1,7445","-0,43%"
"25.10.2011","1,7660","1,7508","1,7687","1,7353","0,87%"
"24.10.2011","1,7508","1,7751","1,7851","1,7468","-1,35%"
"21.10.2011","1,7748","1,7812","1,7920","1,7653","-0,36%"
"20.10.2011","1,7812","1,7731","1,8090","1,7621","0,46%"
"19.10.2011","1,7731","1,7524","1,7783","1,7419","1,18%"
"18.10.2011","1,7524","1,7733","1,7867","1,7464","-1,20%"
"17.10.2011","1,7736","1,7319","1,7755","1,7319","2,41%"
"14.10.2011","1,7319","1,7509","1,7518","1,7255","-1,08%"
"13.10.2011","1,7508","1,7550","1,7664","1,7380","-1,36%"
"12.10.2011","1,7750","1,7750","1,7750","1,7750","0,00%"
"11.10.2011","1,7750","1,7624","1,7835","1,7510","0,71%"
"10.10.2011","1,7624","1,7755","1,7755","1,7363","-0,52%"
"07.10.2011","1,7717","1,7788","1,7850","1,7518","-0,49%"
"06.10.2011","1,7805","1,8317","1,8375","1,7765","-2,80%"
"05.10.2011","1,8317","1,8553","1,8615","1,8233","-1,39%"
"04.10.2011","1,8575","1,8914","1,9020","1,8560","-1,88%"
"03.10.2011","1,8930","1,8777","1,9175","1,8705","0,75%"
"30.09.2011","1,8790","1,8395","1,8930","1,8395","1,98%"
"29.09.2011","1,8425","1,8373","1,8567","1,8220","0,29%"
"28.09.2011","1,8372","1,8042","1,8444","1,7980","1,83%"
"27.09.2011","1,8042","1,8220","1,8220","1,7915","-1,00%"
"26.09.2011","1,8225","1,8335","1,8658","1,8100","-0,59%"
"23.09.2011","1,8333","1,9049","1,9231","1,8231","-3,68%"
"22.09.2011","1,9033","1,8729","1,9498","1,8380","1,04%"
"21.09.2011","1,8838","1,7857","1,8916","1,7851","5,50%"
"20.09.2011","1,7856","1,7997","1,8020","1,7671","-0,78%"
"19.09.2011","1,7997","1,7328","1,7997","1,7317","3,87%"
"16.09.2011","1,7327","1,7045","1,7382","1,7045","1,62%"
"15.09.2011","1,7050","1,7140","1,7197","1,6975","-0,53%"
"14.09.2011","1,7140","1,7099","1,7387","1,7075","0,23%"
"13.09.2011","1,7100","1,7034","1,7205","1,7015","0,37%"
"12.09.2011","1,7037","1,6747","1,7273","1,6747","1,84%"
"09.09.2011","1,6729","1,6599","1,6852","1,6583","0,81%"
"08.09.2011","1,6595","1,6543","1,6630","1,6502","0,33%"
"07.09.2011","1,6540","1,6548","1,6550","1,6540","-0,08%"
"06.09.2011","1,6553","1,6433","1,6670","1,6418","0,60%"
"05.09.2011","1,6454","1,6573","1,6603","1,6442","0,24%"
"02.09.2011","1,6415","1,6200","1,6475","1,6183","1,33%"
"01.09.2011","1,6200","1,5892","1,6213","1,5886","1,94%"
"31.08.2011","1,5892","1,5953","1,6025","1,5807","-0,44%"
"30.08.2011","1,5963","1,5912","1,5988","1,5830","0,32%"
"29.08.2011","1,5912","1,6042","1,6042","1,5896","-0,74%"
"26.08.2011","1,6031","1,6101","1,6162","1,6002","-0,40%"
"25.08.2011","1,6096","1,6144","1,6182","1,6025","-0,25%"
"24.08.2011","1,6137","1,5968","1,6157","1,5968","1,06%"
"23.08.2011","1,5968","1,6081","1,6081","1,5920","-0,65%"
"22.08.2011","1,6073","1,5975","1,6081","1,5858","0,47%"
"19.08.2011","1,5998","1,5996","1,6059","1,5892","0,06%"
"18.08.2011","1,5989","1,5890","1,6124","1,5869","0,64%"
"17.08.2011","1,5888","1,5902","1,5912","1,5773","-0,07%"
"16.08.2011","1,5899","1,5903","1,6033","1,5843","0,11%"
"15.08.2011","1,5882","1,6133","1,6138","1,5873","-1,42%"
"12.08.2011","1,6110","1,6274","1,6281","1,6026","-1,00%"
"11.08.2011","1,6272","1,6225","1,6420","1,6148","0,23%"
"10.08.2011","1,6235","1,5896","1,6322","1,5896","2,15%"
"09.08.2011","1,5894","1,6267","1,6587","1,5857","-2,28%"
"08.08.2011","1,6265","1,5879","1,6270","1,5864","3,21%"
"05.08.2011","1,5759","1,5873","1,6015","1,5755","-0,72%"
"04.08.2011","1,5873","1,5621","1,5900","1,5607","1,61%"
"03.08.2011","1,5621","1,5660","1,5696","1,5590","-0,25%"
"02.08.2011","1,5660","1,5666","1,5753","1,5605","-0,04%"
"01.08.2011","1,5666","1,5501","1,5668","1,5450","1,14%"
"29.07.2011","1,5490","1,5670","1,5735","1,5465","-1,15%"
"28.07.2011","1,5670","1,5558","1,5710","1,5532","0,75%"
"27.07.2011","1,5553","1,5386","1,5720","1,5386","1,11%"
"26.07.2011","1,5383","1,5413","1,5420","1,5280","-0,12%"
"25.07.2011","1,5402","1,5537","1,5558","1,5358","-0,77%"
"22.07.2011","1,5522","1,5528","1,5597","1,5507","-0,03%"
"21.07.2011","1,5527","1,5655","1,5658","1,5510","-0,81%"
"20.07.2011","1,5654","1,5669","1,5687","1,5568","-0,06%"
"19.07.2011","1,5663","1,5774","1,5799","1,5619","-0,68%"
"18.07.2011","1,5771","1,5743","1,5846","1,5730","0,16%"
"15.07.2011","1,5746","1,5760","1,5796","1,5715","-0,15%"
"14.07.2011","1,5770","1,5750","1,5800","1,5686","0,32%"
"13.07.2011","1,5719","1,5820","1,5839","1,5674","-0,48%"
"12.07.2011","1,5795","1,5780","1,5854","1,5721","-0,05%"
"11.07.2011","1,5803","1,5621","1,5856","1,5621","0,95%"
"08.07.2011","1,5654","1,5521","1,5677","1,5521","0,65%"
"07.07.2011","1,5553","1,5697","1,5708","1,5527","-0,89%"
"06.07.2011","1,5692","1,5653","1,5735","1,5615","0,25%"
"05.07.2011","1,5653","1,5527","1,5670","1,5517","0,81%"
"04.07.2011","1,5527","1,5563","1,5597","1,5513","-0,30%"
"01.07.2011","1,5573","1,5621","1,5648","1,5528","-0,31%"
"30.06.2011","1,5622","1,5666","1,5688","1,5573","-0,33%"
"29.06.2011","1,5674","1,5752","1,5793","1,5665","-0,56%"
"28.06.2011","1,5762","1,5940","1,5953","1,5748","-1,12%"
"27.06.2011","1,5940","1,6034","1,6045","1,5935","-0,65%"
"24.06.2011","1,6044","1,5958","1,6073","1,5900","0,82%"
"23.06.2011","1,5913","1,5907","1,5916","1,5907","-0,01%"
"22.06.2011","1,5914","1,5865","1,5914","1,5840","0,31%"
"21.06.2011","1,5865","1,5963","1,5986","1,5850","-0,61%"
"20.06.2011","1,5962","1,5967","1,6082","1,5916","-0,11%"
"17.06.2011","1,5980","1,6024","1,6024","1,5940","-0,27%"
"16.06.2011","1,6024","1,6002","1,6163","1,5983","0,14%"
"15.06.2011","1,6002","1,5818","1,6056","1,5818","1,10%"
"14.06.2011","1,5828","1,5832","1,5873","1,5790","-0,03%"
"13.06.2011","1,5832","1,5963","1,5983","1,5825","-0,82%"
"10.06.2011","1,5963","1,5829","1,6010","1,5819","0,85%"
"09.06.2011","1,5829","1,5802","1,5907","1,5775","0,11%"
"08.06.2011","1,5812","1,5808","1,5875","1,5775","0,03%"
"07.06.2011","1,5808","1,5831","1,5847","1,5736","-0,21%"
"06.06.2011","1,5841","1,5750","1,5853","1,5743","0,51%"
"03.06.2011","1,5760","1,5754","1,5848","1,5703","0,04%"
"02.06.2011","1,5754","1,5933","1,5936","1,5744","-1,12%"
"01.06.2011","1,5933","1,5788","1,5950","1,5750","0,84%"
"31.05.2011","1,5800","1,5946","1,5958","1,5757","-0,54%"
"30.05.2011","1,5885","1,5945","1,5974","1,5855","-0,38%"
"27.05.2011","1,5945","1,6158","1,6178","1,5932","-1,32%"
"26.05.2011","1,6158","1,6289","1,6308","1,6110","-0,80%"
"25.05.2011","1,6289","1,6244","1,6320","1,6230","0,30%"
"24.05.2011","1,6240","1,6336","1,6336","1,6201","-0,58%"
"23.05.2011","1,6335","1,6215","1,6403","1,6210","0,68%"
"20.05.2011","1,6225","1,6165","1,6258","1,6100","0,37%"
"19.05.2011","1,6165","1,6093","1,6205","1,6050","0,45%"
"18.05.2011","1,6093","1,6159","1,6211","1,6075","-0,41%"
"17.05.2011","1,6159","1,6346","1,6392","1,6133","-1,14%"
"16.05.2011","1,6346","1,6359","1,6391","1,6243","-0,09%"
"13.05.2011","1,6361","1,6195","1,6457","1,6115","1,02%"
"12.05.2011","1,6196","1,6209","1,6301","1,6140","-0,08%"
"11.05.2011","1,6209","1,6032","1,6255","1,6025","1,07%"
"10.05.2011","1,6037","1,6139","1,6155","1,6020","-0,60%"
"09.05.2011","1,6134","1,6155","1,6296","1,6078","-0,12%"
"06.05.2011","1,6153","1,6212","1,6233","1,6010","-0,38%"
"05.05.2011","1,6215","1,6156","1,6289","1,6102","0,35%"
"04.05.2011","1,6158","1,5886","1,6179","1,5808","1,73%"
"03.05.2011","1,5883","1,5887","1,5970","1,5815","-0,03%"
"02.05.2011","1,5888","1,5770","1,5911","1,5686","0,72%"
"29.04.2011","1,5775","1,5750","1,5825","1,5665","-0,27%"
"28.04.2011","1,5817","1,5653","1,5954","1,5637","0,94%"
"27.04.2011","1,5669","1,5619","1,5735","1,5560","0,32%"
"26.04.2011","1,5619","1,5680","1,5688","1,5610","-0,42%"
"25.04.2011","1,5685","1,5620","1,5783","1,5610","0,29%"
"22.04.2011","1,5640","1,5640","1,5640","1,5640","0,00%"
"21.04.2011","1,5640","1,5668","1,5672","1,5639","-0,15%"
"20.04.2011","1,5664","1,5627","1,5840","1,5612","-0,58%"
"19.04.2011","1,5755","1,5882","1,5882","1,5728","-0,80%"
"18.04.2011","1,5882","1,5762","1,5995","1,5762","0,79%"
"15.04.2011","1,5758","1,5783","1,5825","1,5711","-0,13%"
"14.04.2011","1,5778","1,5862","1,5915","1,5766","-0,53%"
"13.04.2011","1,5862","1,5947","1,5966","1,5799","-0,61%"
"12.04.2011","1,5960","1,5796","1,5965","1,5750","0,83%"
"11.04.2011","1,5829","1,5689","1,5846","1,5689","0,89%"
"08.04.2011","1,5689","1,5842","1,5861","1,5669","-1,08%"
"07.04.2011","1,5860","1,6149","1,6149","1,5814","-1,79%"
"06.04.2011","1,6149","1,6082","1,6172","1,6005","0,42%"
"05.04.2011","1,6082","1,6067","1,6134","1,6054","0,06%"
"04.04.2011","1,6072","1,6203","1,6208","1,6040","-1,25%"
"01.04.2011","1,6275","1,6311","1,6311","1,6054","-0,28%"
"31.03.2011","1,6320","1,6287","1,6345","1,6205","0,22%"
"30.03.2011","1,6284","1,6465","1,6482","1,6256","-1,07%"
"29.03.2011","1,6460","1,6629","1,6649","1,6460","-1,02%"
"28.03.2011","1,6629","1,6582","1,6652","1,6582","0,08%"
"25.03.2011","1,6615","1,6603","1,6628","1,6550","0,13%"
"24.03.2011","1,6593","1,6611","1,6618","1,6546","-0,11%"
"23.03.2011","1,6611","1,6595","1,6647","1,6571","0,10%"
"22.03.2011","1,6595","1,6669","1,6678","1,6585","-0,44%"
"21.03.2011","1,6669","1,6677","1,6684","1,6576","0,08%"
"18.03.2011","1,6655","1,6791","1,6798","1,6651","-0,76%"
"17.03.2011","1,6782","1,6765","1,6937","1,6665","0,15%"
"16.03.2011","1,6757","1,6653","1,6780","1,6600","0,61%"
"15.03.2011","1,6655","1,6593","1,6786","1,6593","0,37%"
"14.03.2011","1,6593","1,6653","1,6681","1,6592","-0,34%"
"11.03.2011","1,6650","1,6618","1,6696","1,6585","0,16%"
"10.03.2011","1,6623","1,6538","1,6656","1,6538","0,51%"
"09.03.2011","1,6538","1,6448","1,6584","1,6448","-0,01%"
"08.03.2011","1,6540","1,6537","1,6547","1,6537","0,08%"
"07.03.2011","1,6526","1,6555","1,6558","1,6526","-0,18%"
"04.03.2011","1,6555","1,6489","1,6555","1,6423","0,40%"
"03.03.2011","1,6489","1,6575","1,6581","1,6488","-0,52%"
"02.03.2011","1,6575","1,6637","1,6650","1,6570","-0,35%"
"01.03.2011","1,6633","1,6640","1,6645","1,6588","-0,03%"
"28.02.2011","1,6638","1,6625","1,6674","1,6553","0,04%"
"25.02.2011","1,6632","1,6749","1,6749","1,6575","-0,05%"
"24.02.2011","1,6640","1,6740","1,6750","1,6612","-0,63%"
"23.02.2011","1,6745","1,6721","1,6770","1,6659","0,14%"
"22.02.2011","1,6721","1,6689","1,6745","1,6643","0,22%"
"21.02.2011","1,6684","1,6638","1,6744","1,6615","0,34%"
"18.02.2011","1,6628","1,6629","1,6744","1,6575","0,08%"
"17.02.2011","1,6615","1,6764","1,6787","1,6615","-0,54%"
"16.02.2011","1,6705","1,6717","1,6755","1,6651","0,09%"
"15.02.2011","1,6690","1,6675","1,6702","1,6622","0,12%"
"14.02.2011","1,6670","1,6648","1,6708","1,6623","0,08%"
"11.02.2011","1,6656","1,6698","1,6776","1,6578","-0,18%"
"10.02.2011","1,6686","1,6566","1,6770","1,6556","0,54%"
"09.02.2011","1,6596","1,6676","1,6736","1,6596","-0,32%"
"08.02.2011","1,6650","1,6790","1,6790","1,6625","-0,83%"
"07.02.2011","1,6789","1,6740","1,6808","1,6708","0,32%"
"04.02.2011","1,6735","1,6682","1,6787","1,6635","0,31%"
"03.02.2011","1,6683","1,6682","1,6734","1,6645","0,01%"
"02.02.2011","1,6681","1,6627","1,6689","1,6619","0,20%"
"01.02.2011","1,6648","1,6674","1,6682","1,6605","-0,16%"
"31.01.2011","1,6675","1,6847","1,6860","1,6661","-0,88%"
"28.01.2011","1,6823","1,6762","1,6870","1,6730","0,36%"
"27.01.2011","1,6762","1,6675","1,6801","1,6621","0,50%"
"26.01.2011","1,6678","1,6722","1,6722","1,6647","-0,23%"
"25.01.2011","1,6717","1,6711","1,6734","1,6692","0,02%"
"24.01.2011","1,6713","1,6771","1,6822","1,6689","-0,30%"
"21.01.2011","1,6764","1,6728","1,6796","1,6678","0,16%"
"20.01.2011","1,6738","1,6720","1,6770","1,6655","0,20%"
"19.01.2011","1,6705","1,6760","1,6760","1,6661","-0,22%"
"18.01.2011","1,6742","1,6811","1,6811","1,6701","-0,35%"
"17.01.2011","1,6801","1,6866","1,6870","1,6777","-0,33%"
"14.01.2011","1,6856","1,6857","1,6895","1,6782","0,78%"
"13.01.2011","1,6726","1,6711","1,6767","1,6652","-0,03%"
"12.01.2011","1,6731","1,6832","1,6832","1,6722","-0,61%"
"11.01.2011","1,6834","1,6880","1,6927","1,6829","-0,32%"
"10.01.2011","1,6888","1,6828","1,6967","1,6828","0,33%"
"07.01.2011","1,6832","1,6870","1,6916","1,6771","-0,14%"
"06.01.2011","1,6856","1,6736","1,6945","1,6724","0,71%"
"05.01.2011","1,6737","1,6624","1,6767","1,6600","0,76%"
"04.01.2011","1,6610","1,6481","1,6732","1,6457","0,85%"
"03.01.2011","1,6470","1,6598","1,6635","1,6433","-0,75%"
"31.12.2010","1,6595","1,6595","1,6595","1,6595","-0,03%"
"30.12.2010","1,6600","1,6770","1,6798","1,6593","-1,01%"
"29.12.2010","1,6770","1,6904","1,6921","1,6761","-0,84%"
"28.12.2010","1,6912","1,6826","1,6934","1,6780","0,33%"
"27.12.2010","1,6856","1,6912","1,6940","1,6843","-0,31%"
"24.12.2010","1,6909","1,6909","1,6909","1,6892","0,04%"
"23.12.2010","1,6903","1,6983","1,7025","1,6885","-0,56%"
"22.12.2010","1,6999","1,6961","1,7027","1,6910","0,28%"
"21.12.2010","1,6952","1,7071","1,7071","1,6935","-0,64%"
"20.12.2010","1,7062","1,7146","1,7152","1,7054","-0,44%"
"17.12.2010","1,7138","1,6977","1,7184","1,6957","0,63%"
"16.12.2010","1,7031","1,7092","1,7117","1,6984","-0,38%"
"15.12.2010","1,7096","1,7003","1,7100","1,6934","0,74%"
"14.12.2010","1,6971","1,6942","1,7004","1,6877","0,21%"
"13.12.2010","1,6935","1,7069","1,7104","1,6932","-0,77%"
"10.12.2010","1,7066","1,7097","1,7222","1,7023","-0,16%"
"09.12.2010","1,7094","1,6879","1,7159","1,6867","1,16%"
"08.12.2010","1,6898","1,6830","1,6987","1,6787","0,46%"
"07.12.2010","1,6820","1,6732","1,6842","1,6675","0,42%"
"06.12.2010","1,6749","1,6849","1,6925","1,6744","-0,75%"
"03.12.2010","1,6875","1,6962","1,7032","1,6835","-0,50%"
"02.12.2010","1,6960","1,7055","1,7079","1,6955","-0,54%"
"01.12.2010","1,7052","1,7138","1,7165","1,7012","-0,57%"
"30.11.2010","1,7150","1,7183","1,7273","1,7120","-0,19%"
"29.11.2010","1,7183","1,7269","1,7345","1,7157","-0,50%"
"26.11.2010","1,7269","1,7355","1,7385","1,7230","0,34%"
"25.11.2010","1,7211","1,7218","1,7265","1,7169","0,01%"
"24.11.2010","1,7210","1,7353","1,7353","1,7176","-0,85%"
"23.11.2010","1,7357","1,7231","1,7413","1,7218","0,84%"
"22.11.2010","1,7213","1,7154","1,7307","1,7095","0,34%"
"19.11.2010","1,7154","1,7112","1,7244","1,7067","0,23%"
"18.11.2010","1,7115","1,7264","1,7280","1,7093","-0,86%"
"17.11.2010","1,7264","1,7403","1,7417","1,7212","-0,80%"
"16.11.2010","1,7403","1,7221","1,7428","1,7207","1,07%"
"15.11.2010","1,7218","1,7216","1,7220","1,7207","-0,01%"
"12.11.2010","1,7219","1,7158","1,7279","1,7107","0,36%"
"11.11.2010","1,7158","1,7076","1,7238","1,7046","0,48%"
"10.11.2010","1,7076","1,7007","1,7176","1,6982","0,41%"
"09.11.2010","1,7007","1,7003","1,7040","1,6892","0,02%"
"08.11.2010","1,7003","1,6788","1,7020","1,6788","1,30%"
"05.11.2010","1,6785","1,6696","1,6843","1,6696","0,51%"
"04.11.2010","1,6700","1,6843","1,6885","1,6685","-1,18%"
"03.11.2010","1,6899","1,7046","1,7051","1,6868","-0,82%"
"02.11.2010","1,7039","1,7035","1,7039","1,7035","0,01%"
"01.11.2010","1,7038","1,7012","1,7095","1,6926","0,15%"
"29.10.2010","1,7012","1,7045","1,7125","1,6947","-0,19%"
"28.10.2010","1,7045","1,7203","1,7208","1,7039","-0,92%"
"27.10.2010","1,7203","1,7033","1,7252","1,7018","1,00%"
"26.10.2010","1,7033","1,6958","1,7100","1,6932","0,44%"
"25.10.2010","1,6958","1,7059","1,7140","1,6944","-0,59%"
"22.10.2010","1,7059","1,6969","1,7130","1,6880","0,53%"
"21.10.2010","1,6969","1,6762","1,7030","1,6712","1,23%"
"20.10.2010","1,6762","1,6826","1,6837","1,6697","-0,37%"
"19.10.2010","1,6824","1,6723","1,7000","1,6723","0,59%"
"18.10.2010","1,6725","1,6655","1,6780","1,6587","0,41%"
"15.10.2010","1,6656","1,6600","1,6677","1,6509","0,36%"
"14.10.2010","1,6597","1,6526","1,6656","1,6431","0,45%"
"13.10.2010","1,6522","1,6572","1,6624","1,6507","-1,11%"
"12.10.2010","1,6707","1,6721","1,6721","1,6700","0,01%"
"11.10.2010","1,6706","1,6658","1,6711","1,6603","0,30%"
"08.10.2010","1,6656","1,6821","1,6930","1,6641","-0,93%"
"07.10.2010","1,6812","1,6782","1,6900","1,6667","0,18%"
"06.10.2010","1,6782","1,6633","1,6896","1,6614","0,88%"
"05.10.2010","1,6636","1,6977","1,7017","1,6625","-2,01%"
"04.10.2010","1,6977","1,6899","1,7025","1,6810","0,47%"
"01.10.2010","1,6897","1,6876","1,6910","1,6717","0,12%"
"30.09.2010","1,6876","1,7005","1,7025","1,6855","-0,76%"
"29.09.2010","1,7005","1,7080","1,7109","1,6970","-0,44%"
"28.09.2010","1,7080","1,7099","1,7140","1,7040","-0,11%"
"27.09.2010","1,7099","1,7124","1,7145","1,7053","0,06%"
"24.09.2010","1,7088","1,7224","1,7235","1,7064","-0,81%"
"23.09.2010","1,7228","1,7187","1,7270","1,7127","0,24%"
"22.09.2010","1,7187","1,7116","1,7260","1,7025","0,41%"
"21.09.2010","1,7116","1,7337","1,7360","1,7090","-1,22%"
"20.09.2010","1,7328","1,7217","1,7353","1,7120","0,64%"
"17.09.2010","1,7217","1,7123","1,7233","1,7090","0,55%"
"16.09.2010","1,7123","1,7237","1,7252","1,7110","-0,66%"
"15.09.2010","1,7237","1,7100","1,7293","1,7050","0,80%"
"14.09.2010","1,7100","1,7100","1,7170","1,7023","0,01%"
"13.09.2010","1,7098","1,7216","1,7218","1,7085","-0,70%"
"10.09.2010","1,7218","1,7200","1,7242","1,7153","0,10%"
"09.09.2010","1,7201","1,7252","1,7273","1,7183","-0,32%"
"08.09.2010","1,7256","1,7294","1,7334","1,7189","-0,48%"
"07.09.2010","1,7340","1,7289","1,7340","1,7277","0,41%"
"06.09.2010","1,7269","1,7325","1,7375","1,7208","-0,32%"
"03.09.2010","1,7325","1,7263","1,7365","1,7142","0,40%"
"02.09.2010","1,7256","1,7450","1,7472","1,7233","-1,11%"
"01.09.2010","1,7450","1,7547","1,7591","1,7370","-0,57%"
"31.08.2010","1,7550","1,7590","1,7643","1,7516","-0,23%"
"30.08.2010","1,7590","1,7497","1,7618","1,7480","0,55%"
"27.08.2010","1,7493","1,7616","1,7627","1,7484","-0,70%"
"26.08.2010","1,7616","1,7635","1,7653","1,7561","-0,11%"
"25.08.2010","1,7635","1,7691","1,7771","1,7616","-0,44%"
"24.08.2010","1,7713","1,7695","1,7824","1,7616","0,07%"
"23.08.2010","1,7700","1,7588","1,7710","1,7500","0,79%"
"20.08.2010","1,7562","1,7567","1,7658","1,7532","-0,04%"
"19.08.2010","1,7569","1,7536","1,7650","1,7499","0,31%"
"18.08.2010","1,7515","1,7546","1,7550","1,7452","-0,19%"
